Timestamp;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;Manual Check;UpdateStatus
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;3;ui;test_home;Home page;FAIL;29.21;3;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_category_a;Product pages;ERROR;28.88;2;Timeout;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_category_a_1;Product pages;FAIL;33.51;3;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_home;Home page;FAIL;34.47;6;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_category_a;Product pages;FAIL;29.56;4;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_category_a_1;Product pages;FAIL;27.26;4;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_home;Home page;ERROR;31.35;2;Timeout;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_home;Home page;SUCCESS;12.27;6;OK;OK;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_category_a;Product pages;FAIL;28.11;5;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_category_a_1;Product pages;FAIL;31.31;5;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_category_a_1;Product pages;ERROR;27.37;3;Timeout;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_category_a;Product pages;FAIL;34.08;1;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_category_a;Product pages;FAIL;28.66;3;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_home;Home page;ERROR;29.17;2;Timeout;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_home;Home page;FAIL;6.31;2;AssertionError;FALSE;
20250422_171506;Cezerin;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_category_a_1;Product pages;FAIL;27.15;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_category_a;Product pages;FAIL;12.3;0;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_home;Home page;FAIL;30.19;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_category_a_1;Product pages;FAIL;31.81;1;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_category_a;Product pages;ERROR;31.02;2;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_category_a_1;Product pages;FAIL;30.19;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_home;Home page;FAIL;30.92;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_home;Home page;FAIL;12.02;1;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_category_a;Product pages;ERROR;33.55;2;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_category_a_1;Product pages;FAIL;30.95;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_home;Home page;FAIL;27.18;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_category_a;Product pages;ERROR;45.71;6;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_category_a;Product pages;FAIL;6.93;1;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_category_a_1;Product pages;FAIL;27.03;4;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_home;Home page;SUCCESS;11.63;9;OK;OK;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_category_a_1;Product pages;FAIL;30.5;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_category_a;Product pages;FAIL;30.7;7;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_category_a_1;Product pages;FAIL;29.45;6;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_home;Home page;ERROR;31.37;9;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_category_a;Product pages;FAIL;31.11;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_category_a_1;Product pages;FAIL;26.72;8;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_home;Home page;ERROR;29.13;2;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_category_a;Product pages;SUCCESS;11.82;7;OK;OK;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_category_a;Product pages;FAIL;34.09;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_category_a_1;Product pages;FAIL;32.75;5;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_home;Home page;FAIL;29.97;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_category_a_1;Product pages;FAIL;28.66;4;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;2;ui;test_home;Home page;ERROR;29.15;3;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_category_a;Product pages;FAIL;29.04;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_category_a_1;Product pages;FAIL;28.21;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;3;ui;test_home;Home page;FAIL;32.07;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_home;Home page;FAIL;11.9;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_category_a;Product pages;ERROR;31.01;6;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;4;ui;test_category_a_1;Product pages;ERROR;30.3;3;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_home;Home page;FAIL;13.07;4;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_category_a;Product pages;ERROR;32.34;7;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_category_a_1;Product pages;SUCCESS;14.37;12;OK;OK;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;1024;1024x1024;5;ui;test_category_a_1;Product pages;ERROR;34.89;5;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_category_a;Product pages;ERROR;28.17;6;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;1;ui;test_home;Home page;FAIL;29.26;5;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_category_a;Product pages;FAIL;35.3;5;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_category_a_1;Product pages;ERROR;28.39;8;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;2;ui;test_home;Home page;ERROR;31.19;3;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_category_a;Product pages;ERROR;27.87;4;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_category_a_1;Product pages;FAIL;28.15;7;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_category_a_1;Product pages;FAIL;7.75;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;3;ui;test_home;Home page;ERROR;29.56;2;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_home;Home page;FAIL;9.06;3;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;4;ui;test_category_a;Product pages;ERROR;29.2;5;Timeout;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_category_a_1;Product pages;FAIL;12.26;2;AssertionError;FALSE;
20250422_172128;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_category_a;Product pages;FAIL;33.57;6;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;768;768x768;5;ui;test_home;Home page;SUCCESS;15.46;7;OK;OK;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_category_a;Product pages;ERROR;15.06;4;NoSuchElement;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_category_a_1;Product pages;FAIL;16.55;2;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_category_a;Product pages;FAIL;33.27;4;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;1;ui;test_home;Home page;ERROR;33.74;3;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_category_a_1;Product pages;ERROR;29.81;4;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;2;ui;test_home;Home page;ERROR;29.81;2;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_home;Home page;SUCCESS;9.87;9;OK;OK;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_category_a;Product pages;FAIL;29.19;6;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;3;ui;test_category_a_1;Product pages;ERROR;30.27;5;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_home;Home page;ERROR;28.65;2;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_category_a;Product pages;ERROR;29.42;4;Timeout;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_category_a_1;Product pages;FAIL;29.63;6;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;4;ui;test_category_a;Product pages;ERROR;30.41;7;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;5.22;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_category_a_1;Product pages;ERROR;27.33;5;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;6.85;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4o;GPT-4o;detailed;source;1920x893;5;ui;test_home;Home page;ERROR;29.56;8;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_checkout;Checkout process;FAIL;28.25;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;FAIL;29.0;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;16.5;0;NoSuchElement;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;process;test_filter;Application of filters process;FAIL;27.23;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_filter;Application of filters process;FAIL;32.7;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_addtocart;Add to cart process;FAIL;34.2;1;AssertionError;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;process;test_checkout;Checkout process;ERROR;33.55;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_addtocart;Add to cart process;FAIL;33.68;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;9.37;0;ConnectionRefused;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;4.41;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;process;test_filter;Application of filters process;ERROR;28.46;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_addtocart;Add to cart process;FAIL;28.39;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;process;test_checkout;Checkout process;FAIL;28.09;1;AssertionError;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;5.93;0;NameNotResolved;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;36.21;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;7.96;0;HtmlDataUndefined;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;30.46;1;Timeout;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;6.62;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;29.86;1;AssertionError;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;process;test_filter;Application of filters process;FAIL;20.6;3;AssertionError;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;28.73;1;Timeout;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_addtocart;Add to cart process;ERROR;9.66;0;ConnectionRefused;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;process;test_checkout;Checkout process;ERROR;33.66;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_addtocart;Add to cart process;ERROR;4.19;0;HtmlDataUndefined;TRUE;NO
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;4.53;0;HtmlDataUndefined;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;4.64;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_filter;Application of filters process;ERROR;28.01;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;4.25;0;InvalidURL;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;36.71;1;Timeout;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_checkout;Checkout process;ERROR;16.52;0;HtmlDataUndefined;FALSE;
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;15.75;0;ConnectionRefused;TRUE;MB
20250422_172815;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;4.75;0;HtmlDataUndefined;TRUE;NO
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;5.46;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_checkout;Checkout process;ERROR;9.17;0;NoSuchElement;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_addtocart;Add to cart process;ERROR;7.29;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_checkout;Checkout process;ERROR;8.99;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_checkout;Checkout process;ERROR;28.52;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;29.56;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;29.97;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;ui;test_home;Home page;ERROR;4.06;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_filter;Application of filters process;ERROR;26.3;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_addtocart;Add to cart process;FAIL;28.17;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_checkout;Checkout process;ERROR;31.46;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;30.54;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;ui;test_category_a;Product pages;ERROR;3.93;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;ui;test_home;Home page;ERROR;6.79;0;ConnectionRefused;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;6;ui;test_category_a_1;Product pages;ERROR;4.76;0;NameNotResolved;TRUE;MB
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;ui;test_category_a;Product pages;FAIL;32.2;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;ui;test_category_a_1;Product pages;FAIL;30.95;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;8;ui;test_category_a;Product pages;ERROR;8.41;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;10;ui;test_home;Home page;ERROR;8.08;0;ConnectionRefused;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;12;ui;test_category_a_1;Product pages;ERROR;4.95;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;7;ui;test_home;Home page;FAIL;28.61;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;9;ui;test_category_a_1;Product pages;FAIL;28.04;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;13;ui;test_home;Home page;ERROR;7.13;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;14;ui;test_category_a;Product pages;ERROR;4.41;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;15;ui;test_category_a_1;Product pages;ERROR;7.25;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;11;ui;test_category_a;Product pages;FAIL;37.0;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;ui;test_category_a_1;Product pages;ERROR;13.54;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;6;ui;test_category_a_1;Product pages;ERROR;8.48;0;HtmlDataUndefined;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;ui;test_category_a;Product pages;FAIL;29.76;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;ui;test_home;Home page;FAIL;35.23;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;ui;test_home;Home page;ERROR;28.92;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;7;ui;test_home;Home page;FAIL;28.23;1;AssertionError;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;ui;test_category_a;Product pages;ERROR;31.73;1;Timeout;FALSE;
20250422_173358;Cezerin;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;9;ui;test_category_a_1;Product pages;ERROR;27.41;1;Timeout;FALSE;
