Timestamp;Source;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;FilePath
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_accessories;Product pages;ERROR;0.85;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_art;Product pages;ERROR;0.84;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;ui;test_login;Authorization process;ERROR;13.0;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\2\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_clothes;Product pages;ERROR;24.8;3;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;ui;test_art;Product pages;ERROR;55.14;4;NoSuchElement;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\2\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_home;Home page;ERROR;30.88;3;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;0.94;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\source\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_filter;Application of filters process;ERROR;0.82;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\source\1\test_filter.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_register;Registration process;ERROR;0.79;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\source\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;ui;test_accessories;Product pages;ERROR;67.01;12;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\2\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;ui;test_register;Registration process;ERROR;45.01;4;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\2\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_register;Registration process;ERROR;23.65;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_register;Registration process;ERROR;0.82;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\672\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;0.01;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\source\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_filter;Application of filters process;ERROR;4.15;0;NoSuchElement;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\source\1\test_filter.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_login;Authorization process;ERROR;0.77;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\source\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;24.67;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\672\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;0.84;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\672\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_filter;Application of filters process;ERROR;25.22;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\672\1\test_filter.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_login;Authorization process;ERROR;0.85;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_login;Authorization process;FAIL;26.36;1;AssertionError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\simple\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;ui;test_login;Authorization process;ERROR;46.31;8;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8bHTML\ui\detailed\3\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_filter;Application of filters process;FALSE_SUCCESS;0.0;0;OK;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\source\1\test_filter.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;14.01;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\source\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_register;Registration process;ERROR;24.65;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\source\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_filter;Application of filters process;ERROR;24.2;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\672\1\test_filter.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_register;Registration process;ERROR;26.41;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\medium\672\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_login;Authorization process;ERROR;24.23;3;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\source\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_register;Registration process;ERROR;14.64;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\672\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;23.7;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\672\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_art;Product pages;SUCCESS;4.35;3;OK;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_home;Home page;ERROR;0.85;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_clothes;Product pages;ERROR;15.59;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_register;Registration process;FALSE_SUCCESS;0.0;0;OK;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_register;Registration process;ERROR;49.15;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\source\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_art;Product pages;ERROR;0.79;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\672\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_accessories;Product pages;ERROR;36.71;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_clothes;Product pages;ERROR;2.4;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\672\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_login;Authorization process;ERROR;44.66;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\zeroshot\detailed\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_accessories;Product pages;FALSE_SUCCESS;0.0;0;OK;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_login;Authorization process;ERROR;0.86;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_login;Authorization process;ERROR;24.06;3;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\source\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_clothes;Product pages;ERROR;2.79;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_home;Home page;ERROR;1.64;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_login;Authorization process;FAIL;4.18;3;AssertionError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_art;Product pages;ERROR;1.63;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\672\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_accessories;Product pages;ERROR;29.54;3;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\672\1\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_register;Registration process;ERROR;17.17;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_home;Home page;ERROR;24.2;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\simple\672\1\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_art;Product pages;ERROR;29.17;3;ElementNotInteractable;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\source\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_accessories;Product pages;FAIL;3.49;1;AssertionError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\source\1\test_accessories.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_art;Product pages;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\source\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_register;Registration process;ERROR;24.51;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\672\1\test_register.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_clothes;Product pages;ERROR;52.93;2;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\672\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_home;Home page;ERROR;47.89;2;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\672\1\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_clothes;Product pages;ERROR;34.3;3;NoSuchElement;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\source\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_home;Home page;ERROR;24.07;1;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\source\1\test_home.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_art;Product pages;ERROR;0.84;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_art.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_clothes;Product pages;ERROR;1.6;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_clothes.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_login;Authorization process;ERROR;53.47;5;Timeout;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\medium\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_login;Authorization process;ERROR;0.82;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_login.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_register;Registration process;ERROR;0.81;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_register.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\simple\1\test_addtocart.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\simple\1\test_filter.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_login;Authorization process;ERROR;3.92;0;AttributeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\simple\1\test_login.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\simple\1\test_register.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\medium\1\test_addtocart.py
20250523_200028;tests;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_home;Home page;ERROR;14.72;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava7bllama3.1.8b\ui\detailed\672\1\test_home.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_login;Authorization process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\medium\1\test_login.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\medium\1\test_register.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;8.0;0;ConnectionRefused;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\medium\1\test_filter.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;process;test_login;Authorization process;ERROR;0.01;0;TypeError;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\detailed\1\test_login.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\zeroshot\detailed\1\test_register.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_accessories;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\ui\simple\1\test_accessories.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_art;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\ui\simple\1\test_art.py
20250523_200028;tests;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_clothes;Product pages;LOAD_ERROR;0.0;0;Other;C:\diana\MasterCode\code\Projects\prestashop\Processes\tests\llava-llamav3HTML\ui\simple\1\test_clothes.py
